Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Month,DayOfWeek,is_outlier
2016-03-07,5389,10932,8LP,1X0U6,1.0,4.25,2016-03,Monday,False
2016-03-07,5389,10932,SFC,4N1YK,1.0,2.0,2016-03,Monday,False
2016-03-07,1934,10933,H15,6SXWD,1.0,6.07,2016-03,Monday,False
2016-03-07,6515,10934,MTR,LDSAZ,1.0,18.32,2016-03,Monday,False
2016-03-07,6258,10935,H15,E3PAN,1.0,9.68,2016-03,Monday,False
2016-03-07,6258,10935,0H2,J0RV9,1.0,16.91,2016-03,Monday,False
2016-03-07,1961,10936,FDS,HKLEU,1.0,6.99,2016-03,Monday,False
2016-03-07,4907,10937,JR5,KWDJZ,1.0,5.38,2016-03,Monday,False
2016-03-07,8083,10938,R6E,7EBAG,1.0,6.5,2016-03,Monday,False
2016-03-07,7091,10939,Q4N,11H2S,1.0,19.88,2016-03,Monday,False
2016-03-07,1043,10940,LIB,1OT2H,1.0,7.85,2016-03,Monday,False
2016-03-07,7578,10941,VQD,XOII4,1.0,6.03,2016-03,Monday,False
2016-03-07,7578,10941,1VL,OVK9M,1.0,12.86,2016-03,Monday,False
2016-03-07,7578,10941,RML,1JAIF,1.0,5.18,2016-03,Monday,False
2016-03-07,6338,10942,J4R,S1CW9,1.0,3.48,2016-03,Monday,False
2016-03-07,6338,10942,LSD,36WYR,1.0,7.0,2016-03,Monday,False
2016-03-07,9437,10943,JB0,MSAHF,1.0,2.29,2016-03,Monday,False
2016-03-07,9437,10943,J4R,9I5KY,1.0,7.89,2016-03,Monday,False
2016-03-07,9437,10943,1VL,EPQH3,3.0,13.34,2016-03,Monday,False
2016-03-07,9437,10943,1VL,I76YM,2.0,5.76,2016-03,Monday,False
2016-03-07,9437,10943,U5F,LO4X8,1.0,7.77,2016-03,Monday,False
2016-03-07,9437,10943,8HU,AKNS2,1.0,6.92,2016-03,Monday,False
2016-03-07,4107,10944,R6E,EVU5M,1.0,6.81,2016-03,Monday,False
2016-03-07,1617,10945,H1H,7NP6T,6.0,2.86,2016-03,Monday,False
2016-03-07,1617,10945,DJI,RS9YD,1.0,18.2,2016-03,Monday,False
2016-03-07,6572,10946,QCG,DJ7YG,1.0,12.18,2016-03,Monday,False
2016-03-07,6572,10946,QCG,NABDK,1.0,17.0,2016-03,Monday,False
2016-03-07,4533,10947,P42,7Y2WS,1.0,4.02,2016-03,Monday,False
2016-03-07,4391,10948,YMJ,DNCI7,1.0,6.54,2016-03,Monday,False
2016-03-08,4042,10949,P42,IPVE6,2.0,9.0,2016-03,Tuesday,False
2016-03-08,4042,10949,H15,Y6DHV,1.0,5.66,2016-03,Tuesday,False
2016-03-08,4042,10949,TW8,OPGDI,2.0,3.5,2016-03,Tuesday,False
2016-03-08,6923,10950,J4R,A9P11,1.0,7.3,2016-03,Tuesday,False
2016-03-08,6923,10950,TZB,ZH6RB,1.0,11.08,2016-03,Tuesday,False
2016-03-08,6786,10951,29A,LPLTZ,1.0,3.9,2016-03,Tuesday,False
2016-03-08,6786,10951,Q4N,RIDZ4,1.0,8.19,2016-03,Tuesday,False
2016-03-08,2719,10952,29A,CVEB3,1.0,10.0,2016-03,Tuesday,False
2016-03-08,6303,10953,0WT,5UMKE,1.0,5.73,2016-03,Tuesday,False
2016-03-08,6303,10953,F9B,ZD3Z4,1.0,10.02,2016-03,Tuesday,False
2016-03-08,2702,10954,N5F,J83KR,1.0,6.54,2016-03,Tuesday,False
2016-03-08,2702,10954,SFC,815A1,1.0,3.44,2016-03,Tuesday,False
2016-03-08,5933,10955,OXH,2IA22,1.0,9.39,2016-03,Tuesday,False
2016-03-08,8421,10956,LSD,GHG1T,1.0,3.44,2016-03,Tuesday,False
2016-03-08,8421,10956,N8U,EMJ1S,1.0,3.68,2016-03,Tuesday,False
2016-03-08,7238,10957,DGB,FF2YT,1.0,14.37,2016-03,Tuesday,False
2016-03-08,4170,10958,N8U,H87RV,1.0,6.13,2016-03,Tuesday,False
2016-03-08,4170,10958,29A,A59HR,1.0,3.12,2016-03,Tuesday,False
2016-03-08,1466,10959,YMJ,ZHQJ1,1.0,10.3,2016-03,Tuesday,False
2016-03-08,1702,10960,XG4,JZJII,2.0,0.93,2016-03,Tuesday,False
2016-03-08,3676,10961,6BZ,SJ1N5,1.0,7.94,2016-03,Tuesday,False
2016-03-08,3676,10961,FDS,1AORX,2.0,12.11,2016-03,Tuesday,False
2016-03-08,3676,10961,P42,OV1P9,1.0,7.23,2016-03,Tuesday,False
2016-03-08,3676,10961,NY7,R8GC5,1.0,8.93,2016-03,Tuesday,False
2016-03-08,3676,10961,ILF,OUC6J,2.0,27.8,2016-03,Tuesday,False
2016-03-08,3728,10962,RU6,7NZKY,1.0,44.78,2016-03,Tuesday,False
2016-03-08,564,10963,N5F,4GPSA,1.0,5.25,2016-03,Tuesday,False
2016-03-08,564,10963,N8U,TU0A5,2.0,7.1,2016-03,Tuesday,False
2016-03-08,564,10963,YMJ,7GQRJ,1.0,13.02,2016-03,Tuesday,False
2016-03-08,564,10963,N8U,X5TFY,2.0,7.9,2016-03,Tuesday,False
2016-03-08,564,10963,29A,A59HR,2.0,6.24,2016-03,Tuesday,False
2016-03-08,282,10964,R6E,F90L2,1.0,2.37,2016-03,Tuesday,False
2016-03-08,3497,10965,N5F,J83KR,1.0,6.54,2016-03,Tuesday,False
2016-03-08,311,10966,LPF,GQ4V9,3.0,50.69,2016-03,Tuesday,False
2016-03-08,347,10967,ILF,5TPXK,2.0,4.28,2016-03,Tuesday,False
2016-03-08,347,10967,TZB,WYFCJ,1.0,11.18,2016-03,Tuesday,False
2016-03-08,8035,10968,R6E,0DCAY,1.0,19.88,2016-03,Tuesday,False
2016-03-08,225,10969,1VL,GB05L,1.0,4.23,2016-03,Tuesday,False
2016-03-08,225,10969,LSD,NSGRM,1.0,11.02,2016-03,Tuesday,False
2016-03-08,6866,10970,A38,BONZA,3.0,42.39,2016-03,Tuesday,False
2016-03-08,3303,10971,A38,W1ZMG,1.0,3.85,2016-03,Tuesday,False
2016-03-08,3303,10971,U5F,4X8P4,1.0,5.19,2016-03,Tuesday,False
2016-03-08,3303,10971,1L6,X2QF9,1.0,44.92,2016-03,Tuesday,False
2016-03-08,7148,10972,J4R,A9P11,1.0,7.3,2016-03,Tuesday,False
2016-03-08,8020,10973,4Y8,0ZL4S,3.0,12.2,2016-03,Tuesday,False
2016-03-08,8020,10973,TZB,69VAY,1.0,2.37,2016-03,Tuesday,False
2016-03-08,7839,10974,U5F,WNBBE,3.0,5.73,2016-03,Tuesday,False
2016-03-08,7839,10974,A38,W1ZMG,2.0,7.73,2016-03,Tuesday,False
2016-03-08,7839,10974,9ZX,LJ26I,2.0,43.3,2016-03,Tuesday,False
2016-03-08,7839,10974,IEV,PRBKI,2.0,6.3,2016-03,Tuesday,False
2016-03-08,6835,10975,PZW,X1EDP,1.0,6.68,2016-03,Tuesday,False
2016-03-08,6835,10975,N8U,COWU2,1.0,3.82,2016-03,Tuesday,False
2016-03-08,6835,10975,XG4,ZSVWE,1.0,6.75,2016-03,Tuesday,False
2016-03-08,3856,10976,8HU,X59YE,1.0,17.54,2016-03,Tuesday,False
2016-03-08,3856,10976,IEV,3PWIY,2.0,13.42,2016-03,Tuesday,False
2016-03-08,3856,10976,OXH,VU316,2.0,6.23,2016-03,Tuesday,False
2016-03-08,3856,10976,N8U,TL4WZ,1.0,4.0,2016-03,Tuesday,False
2016-03-08,3856,10976,N8U,TU0A5,1.0,3.54,2016-03,Tuesday,False
2016-03-08,3856,10976,8HU,09LL9,2.0,5.5,2016-03,Tuesday,False
2016-03-08,3856,10976,IEV,O23RJ,1.0,13.79,2016-03,Tuesday,False
2016-03-08,3856,10976,LPF,LN9RY,2.0,11.46,2016-03,Tuesday,False
2016-03-08,3856,10976,6BZ,4SPDG,1.0,97.91,2016-03,Tuesday,True
2016-03-08,3856,10976,OQA,DWJC4,1.0,12.87,2016-03,Tuesday,False
2016-03-08,3856,10976,01F,1IX2L,1.0,4.59,2016-03,Tuesday,False
2016-03-08,4681,10977,QCG,M4TM4,1.0,9.48,2016-03,Tuesday,False
2016-03-08,851,10978,Z23,73FVB,1.0,9.54,2016-03,Tuesday,False
2016-03-08,851,10978,TW8,LTH2G,1.0,2.0,2016-03,Tuesday,False
2016-03-08,2898,10979,6BZ,GA7VI,3.0,298.23,2016-03,Tuesday,True
2016-03-08,2898,10979,IEV,OK7SI,2.0,7.05,2016-03,Tuesday,False
2016-03-08,4219,10980,0H2,WHCNY,1.0,5.87,2016-03,Tuesday,False
2016-03-08,6894,10981,HTR,3F0QP,1.0,4.12,2016-03,Tuesday,False
2016-03-08,6894,10981,IEV,8LANJ,2.0,14.0,2016-03,Tuesday,False
2016-03-08,190,10982,TZB,WYFCJ,1.0,11.18,2016-03,Tuesday,False
2016-03-08,190,10982,OXH,V837Q,1.0,28.66,2016-03,Tuesday,False
2016-03-08,190,10982,J4R,RSDKJ,1.0,6.95,2016-03,Tuesday,False
2016-03-08,8513,10983,PZW,FB3AG,1.0,6.13,2016-03,Tuesday,False
2016-03-08,4378,10984,F9B,ZD3Z4,1.0,10.02,2016-03,Tuesday,False
2016-03-08,8190,10985,8HU,YRULF,3.0,20.41,2016-03,Tuesday,False
2016-03-08,8190,10985,N8U,TL4WZ,3.0,12.03,2016-03,Tuesday,False
2016-03-08,8190,10985,LPF,I8LJF,1.0,16.46,2016-03,Tuesday,False
2016-03-08,8190,10985,LPF,3ZCJ5,3.0,7.81,2016-03,Tuesday,False
2016-03-08,9432,10986,6BZ,IH9J2,1.0,291.81,2016-03,Tuesday,True
2016-03-08,9432,10986,IEV,FI2NX,3.0,20.75,2016-03,Tuesday,False
2016-03-08,6110,10987,0KX,2ZD2R,1.0,8.31,2016-03,Tuesday,False
2016-03-08,8509,10988,N8U,89ULV,1.0,5.12,2016-03,Tuesday,False
2016-03-08,8509,10988,R6E,VWUC7,1.0,3.31,2016-03,Tuesday,False
2016-03-08,5103,10989,MOE,YUQMQ,1.0,4.43,2016-03,Tuesday,False
2016-03-08,5103,10989,9ZX,B87MU,1.0,25.18,2016-03,Tuesday,False
2016-03-08,5103,10989,LPF,X9QXQ,1.0,18.84,2016-03,Tuesday,False
2016-03-08,5103,10989,FU5,HZEFW,3.0,22.38,2016-03,Tuesday,False
2016-03-08,5103,10989,MOE,8V98X,1.0,4.5,2016-03,Tuesday,False
2016-03-08,1209,10990,U5F,VHZUD,2.0,5.43,2016-03,Tuesday,False
2016-03-08,8565,10991,N8U,COWU2,1.0,3.82,2016-03,Tuesday,False
2016-03-08,8565,10991,JKC,0TLU5,2.0,2.13,2016-03,Tuesday,False
2016-03-08,2728,10992,MOE,YUQMQ,1.0,4.43,2016-03,Tuesday,False
2016-03-08,2728,10992,R6E,G7N02,1.0,6.07,2016-03,Tuesday,False
2016-03-08,2728,10992,29A,RH5J5,1.0,4.77,2016-03,Tuesday,False
2016-03-08,2728,10992,XG4,E4ADC,1.0,1.56,2016-03,Tuesday,False
2016-03-08,2728,10992,XG4,354N6,1.0,4.3,2016-03,Tuesday,False
2016-03-08,2728,10992,W41,ZWFSY,5.0,2.86,2016-03,Tuesday,False
2016-03-08,3533,10993,A38,W1ZMG,2.0,7.73,2016-03,Tuesday,False
2016-03-08,3533,10993,IEV,VGGTR,1.0,3.81,2016-03,Tuesday,False
2016-03-08,8034,10994,2O0,P2HBZ,1.0,16.07,2016-03,Tuesday,False
2016-03-08,1944,10995,N8U,JJLXQ,1.0,4.91,2016-03,Tuesday,False
2016-03-08,1944,10995,TZB,3JP9W,1.0,8.93,2016-03,Tuesday,False
2016-03-08,1944,10995,IEV,8LANJ,3.0,20.98,2016-03,Tuesday,False
2016-03-08,5481,10996,N8U,COWU2,1.0,3.82,2016-03,Tuesday,False
2016-03-08,5481,10996,R6E,WKOLQ,1.0,1.75,2016-03,Tuesday,False
2016-03-08,8438,10997,0H2,51OBI,1.0,6.75,2016-03,Tuesday,False
2016-03-08,8800,10998,NTA,C6TXL,1.0,4.5,2016-03,Tuesday,False
2016-03-08,8800,10998,U5F,WNBBE,2.0,3.82,2016-03,Tuesday,False
2016-03-08,8800,10998,MOE,8T1O8,1.0,4.83,2016-03,Tuesday,False
2016-03-08,8800,10998,EKM,THI3S,1.0,1.24,2016-03,Tuesday,False
2016-03-08,8800,10998,6BZ,7GMLP,1.0,15.0,2016-03,Tuesday,False
2016-03-08,8800,10998,TZB,W83VZ,2.0,5.56,2016-03,Tuesday,False
2016-03-08,8800,10998,EKM,CDW3A,1.0,9.9,2016-03,Tuesday,False
2016-03-08,8800,10998,U5F,NXWMB,2.0,7.27,2016-03,Tuesday,False
2016-03-08,8800,10998,01F,8XU9Y,2.0,7.0,2016-03,Tuesday,False
2016-03-08,8800,10999,FEW,25CJ5,2.0,16.5,2016-03,Tuesday,False
2016-03-08,3208,11000,01F,3GTLH,2.0,8.07,2016-03,Tuesday,False
2016-03-08,3208,11000,01F,FJD9T,2.0,20.85,2016-03,Tuesday,False
2016-03-08,3208,11000,Q4N,EGB8E,1.0,11.13,2016-03,Tuesday,False
2016-03-08,4547,11001,1TS,WLVHY,1.0,9.38,2016-03,Tuesday,False
2016-03-08,6345,11002,PA3,JHUY4,1.0,16.82,2016-03,Tuesday,False
2016-03-08,1660,11003,0H2,CZUZX,1.0,4.95,2016-03,Tuesday,False
2016-03-08,1660,11003,P42,IPVE6,1.0,3.42,2016-03,Tuesday,False
2016-03-08,1660,11003,PZW,3NZ9P,2.0,5.55,2016-03,Tuesday,False
2016-03-08,7065,11004,N8U,IQYAY,1.0,10.1,2016-03,Tuesday,False
2016-03-08,4302,11005,N5F,I4826,1.0,22.61,2016-03,Tuesday,False
2016-03-08,4302,11005,LPF,ZWWB5,1.0,1.72,2016-03,Tuesday,False
2016-03-08,4302,11005,JI5,H8P2L,74.0,20.17,2016-03,Tuesday,False
2016-03-08,889,11006,ILF,5TPXK,1.0,2.15,2016-03,Tuesday,False
2016-03-08,889,11006,J4R,PFUQ1,2.0,40.2,2016-03,Tuesday,False
2016-03-08,889,11006,FDS,DGPZK,2.0,20.31,2016-03,Tuesday,False
2016-03-08,3343,11007,BR0,HXE7H,1.0,10.25,2016-03,Tuesday,False
2016-03-08,5767,11008,EKM,360JS,3.0,8.18,2016-03,Tuesday,False
2016-03-08,5767,11008,NTA,C6TXL,1.0,4.5,2016-03,Tuesday,False
2016-03-08,5767,11008,U5F,ZHY6C,2.0,4.06,2016-03,Tuesday,False
2016-03-08,5767,11008,U5F,4V5N0,1.0,5.88,2016-03,Tuesday,False
2016-03-08,5767,11008,9ZX,B87MU,1.0,25.18,2016-03,Tuesday,False
2016-03-08,5767,11008,IEV,O9RUX,1.0,6.33,2016-03,Tuesday,False
2016-03-08,6329,11009,QLB,M3SY1,1.0,7.17,2016-03,Tuesday,False
2016-03-08,6013,11010,PZW,0SSF2,1.0,3.18,2016-03,Tuesday,False
2016-03-08,8567,11011,IEV,4FT32,3.0,5.73,2016-03,Tuesday,False
2016-03-08,8567,11011,TZB,WYFCJ,1.0,11.18,2016-03,Tuesday,False
2016-03-08,7327,11012,N8U,EMJ1S,1.0,2.92,2016-03,Tuesday,False
2016-03-08,4386,11013,HVP,PQHSC,1.0,8.12,2016-03,Tuesday,False
2016-03-08,4386,11013,N8U,UNJKW,1.0,2.11,2016-03,Tuesday,False
2016-03-08,4386,11013,N8U,H87RV,1.0,6.13,2016-03,Tuesday,False
2016-03-08,4386,11013,R6E,AU3H7,1.0,14.75,2016-03,Tuesday,False
2016-03-08,4386,11013,TW8,JW4BR,1.0,2.0,2016-03,Tuesday,False
2016-03-08,3340,11014,VQD,NDCX9,2.0,5.67,2016-03,Tuesday,False
2016-03-08,3340,11014,01F,7TRXD,3.0,13.1,2016-03,Tuesday,False
2016-03-08,3340,11014,LPF,HXTE5,1.0,20.41,2016-03,Tuesday,False
2016-03-08,3340,11014,OXH,DPAB1,1.0,18.38,2016-03,Tuesday,False
2016-03-08,3340,11014,LDZ,IRQZ4,1.0,36.41,2016-03,Tuesday,False
2016-03-08,3340,11014,VQD,EK37J,1.0,2.71,2016-03,Tuesday,False
2016-03-08,4654,11015,52T,DALDO,1.0,37.01,2016-03,Tuesday,False
2016-03-08,8298,11016,01F,FJZC4,1.0,1.82,2016-03,Tuesday,False
2016-03-08,8298,11016,8HU,YRULF,1.0,6.81,2016-03,Tuesday,False
2016-03-08,8298,11016,IEV,MX6BF,1.0,5.5,2016-03,Tuesday,False
2016-03-08,8298,11016,FU5,U26S2,1.0,7.25,2016-03,Tuesday,False
2016-03-08,8298,11016,OXH,DCQM1,1.0,20.82,2016-03,Tuesday,False
2016-03-08,8298,11016,LPF,07NQU,1.0,5.78,2016-03,Tuesday,False
2016-03-08,4678,11017,N8U,QGK3S,1.0,5.69,2016-03,Tuesday,False
2016-03-08,4678,11017,FU5,W53F2,2.0,2.43,2016-03,Tuesday,False
2016-03-08,4678,11017,OXH,7LJOW,3.0,7.2,2016-03,Tuesday,False
2016-03-08,4678,11017,LPF,9YXRU,1.0,22.47,2016-03,Tuesday,False
2016-03-08,4678,11017,OQA,DWJC4,1.0,12.87,2016-03,Tuesday,False
2016-03-08,5446,11018,01F,P6RR0,1.0,7.88,2016-03,Tuesday,False
2016-03-08,5446,11018,OQA,URMQ0,0.5,7.56,2016-03,Tuesday,False
2016-03-08,5446,11018,SJS,Y6T75,1.0,11.45,2016-03,Tuesday,False
2016-03-08,5446,11018,SJS,0LCSZ,2.0,30.3,2016-03,Tuesday,False
2016-03-08,6228,11019,GGP,FR282,1.0,4.29,2016-03,Tuesday,False
2016-03-08,2650,11020,VQD,XOII4,1.0,6.03,2016-03,Tuesday,False
2016-03-08,1751,11021,LSD,NSGRM,1.0,11.02,2016-03,Tuesday,False
2016-03-08,1751,11021,1VL,A5GZA,1.0,2.33,2016-03,Tuesday,False
2016-03-08,1751,11021,FDS,HKLEU,3.0,20.98,2016-03,Tuesday,False
2016-03-08,1751,11021,9ZX,NRS3D,3.0,16.53,2016-03,Tuesday,False
2016-03-08,1751,11021,OXH,B32W0,1.0,7.35,2016-03,Tuesday,False
2016-03-08,1751,11021,EKM,Q9G2U,3.0,9.4,2016-03,Tuesday,False
2016-03-08,1751,11021,M7X,2WKBS,1.0,15.15,2016-03,Tuesday,False
2016-03-08,5946,11022,U5F,58LSB,1.0,1.65,2016-03,Tuesday,False
2016-03-08,5946,11022,N8U,TL4WZ,1.0,4.0,2016-03,Tuesday,False
2016-03-08,5946,11022,FU5,W53F2,2.0,2.43,2016-03,Tuesday,False
2016-03-08,5946,11022,IEV,SN3ZJ,2.0,5.76,2016-03,Tuesday,False
2016-03-08,5946,11022,R6E,UN0SI,1.0,2.19,2016-03,Tuesday,False
2016-03-08,5946,11022,Q4N,ISNFA,1.0,7.44,2016-03,Tuesday,False
2016-03-08,1372,11023,U5F,4V5N0,1.0,5.88,2016-03,Tuesday,False
2016-03-08,1372,11023,8HU,GU9QE,2.0,7.8,2016-03,Tuesday,False
2016-03-08,2370,11024,R6E,1MGBO,1.0,8.46,2016-03,Tuesday,False
2016-03-08,2370,11024,29A,P3Q8N,2.0,5.13,2016-03,Tuesday,False
2016-03-08,1099,11025,R6E,Y1JBL,1.0,6.81,2016-03,Tuesday,False
2016-03-08,1099,11025,H15,D2QSU,1.0,4.94,2016-03,Tuesday,False
2016-03-08,1099,11025,Q4N,7Q5A4,1.0,17.37,2016-03,Tuesday,False
2016-03-08,6273,11026,SJS,2X6I5,1.0,58.62,2016-03,Tuesday,False
2016-03-08,6273,11026,SJS,4BPPU,0.34,60.06,2016-03,Tuesday,False
2016-03-08,6273,11026,SJS,YDKX3,2.0,15.84,2016-03,Tuesday,False
2016-03-08,6273,11026,U5F,F7FQ5,2.0,4.86,2016-03,Tuesday,False
2016-03-08,6273,11026,SJS,0LCSZ,2.0,30.3,2016-03,Tuesday,False
2016-03-08,9619,11027,AEB,J93NR,1.0,4.29,2016-03,Tuesday,False
2016-03-08,9619,11027,AEB,JPC1D,1.0,4.98,2016-03,Tuesday,False
2016-03-08,9619,11027,N8U,UNJKW,1.0,2.11,2016-03,Tuesday,False
2016-03-08,9619,11027,P42,T940Z,1.0,12.38,2016-03,Tuesday,False
2016-03-08,920,11028,NTA,C6TXL,1.0,4.5,2016-03,Tuesday,False
2016-03-08,920,11028,FU5,SJ0ZD,1.0,1.24,2016-03,Tuesday,False
2016-03-08,920,11028,OXH,7LJOW,1.0,2.4,2016-03,Tuesday,False
2016-03-08,920,11028,9ZX,4D95F,1.0,24.27,2016-03,Tuesday,False
2016-03-08,920,11028,IEV,PWG2Z,1.0,5.01,2016-03,Tuesday,False
2016-03-08,920,11028,EKM,6JAUD,1.0,2.61,2016-03,Tuesday,False
2016-03-08,3174,11029,Q4N,PZOUM,1.0,14.8,2016-03,Tuesday,False
2016-03-08,3999,11030,FWN,IYJEJ,1.0,19.8,2016-03,Tuesday,False
2016-03-08,3999,11030,R6E,WKOLQ,1.0,1.75,2016-03,Tuesday,False
2016-03-08,4740,11031,R6E,YNCC7,1.0,12.18,2016-03,Tuesday,False
2016-03-08,9233,11032,X52,WTLC3,1.0,5.12,2016-03,Tuesday,False
2016-03-08,9233,11032,DJI,7V802,1.0,20.0,2016-03,Tuesday,False
2016-03-08,8714,11033,QCG,536VK,1.0,6.35,2016-03,Tuesday,False
2016-03-08,3147,11034,1TS,9EABF,1.0,16.07,2016-03,Tuesday,False
2016-03-08,8632,11035,J4R,N9B79,1.0,3.44,2016-03,Tuesday,False
2016-03-08,6404,11036,QCG,M4TM4,1.0,9.48,2016-03,Tuesday,False
2016-03-08,6404,11036,XG4,ZSVWE,1.0,6.75,2016-03,Tuesday,False
2016-03-08,8122,11037,NTA,C6TXL,1.0,4.5,2016-03,Tuesday,False
2016-03-08,8122,11037,01F,UQFI1,1.0,8.25,2016-03,Tuesday,False
2016-03-08,8122,11037,LPF,WY7G5,2.0,10.65,2016-03,Tuesday,False
2016-03-08,8116,11038,0WT,5UMKE,1.0,5.73,2016-03,Tuesday,False
2016-03-08,8116,11038,N8U,ZDSYK,1.0,1.71,2016-03,Tuesday,False
2016-03-08,8116,11038,O38,VRHZF,1.0,3.18,2016-03,Tuesday,False
2016-03-08,8753,11039,XX1,ZQVBF,2.0,21.98,2016-03,Tuesday,False
2016-03-08,8753,11039,J4R,T4MAL,2.0,10.12,2016-03,Tuesday,False
2016-03-08,2021,11040,LPF,BDD5Z,2.0,15.87,2016-03,Tuesday,False
2016-03-08,2021,11040,D6J,7J2DT,1.0,61.28,2016-03,Tuesday,False
2016-03-08,2021,11040,OXH,XA9RG,3.0,4.21,2016-03,Tuesday,False
2016-03-08,1295,11041,TIF,R67TI,2.0,8.88,2016-03,Tuesday,False
2016-03-08,5180,11042,J4R,DH69K,1.0,3.82,2016-03,Tuesday,False
2016-03-08,4326,11043,HVP,PQHSC,1.0,8.12,2016-03,Tuesday,False
2016-03-08,4326,11043,N8U,QK6WR,1.0,9.21,2016-03,Tuesday,False
2016-03-08,2268,11044,PBV,55TC6,0.33,12.98,2016-03,Tuesday,False
2016-03-08,344,11045,MOE,7EZAQ,1.0,3.15,2016-03,Tuesday,False
2016-03-08,2573,11046,QCG,M4TM4,1.0,9.48,2016-03,Tuesday,False
2016-03-08,6449,11047,1VL,3TW0T,1.0,10.83,2016-03,Tuesday,False
2016-03-08,6449,11047,V9H,1HR3M,1.0,24.95,2016-03,Tuesday,False
2016-03-08,6449,11047,XVK,PGRQT,1.0,6.81,2016-03,Tuesday,False
2016-03-08,6449,11047,LPF,NOWXS,3.0,96.34,2016-03,Tuesday,True
2016-03-08,3945,11048,N8U,ZDSYK,1.0,1.71,2016-03,Tuesday,False
2016-03-08,1771,11049,FEW,JJ9FT,1.0,5.79,2016-03,Tuesday,False
2016-03-08,1771,11049,QCG,M4TM4,1.0,9.48,2016-03,Tuesday,False
2016-03-08,1771,11049,N8U,H87RV,1.0,6.13,2016-03,Tuesday,False
2016-03-08,1771,11049,MU3,FBID9,1.0,4.38,2016-03,Tuesday,False
2016-03-08,340,11050,X52,CRK31,1.0,4.02,2016-03,Tuesday,False
2016-03-08,3662,11051,U5F,ZHY6C,2.0,4.06,2016-03,Tuesday,False
2016-03-08,3662,11051,8HU,GKNOY,1.0,2.04,2016-03,Tuesday,False
2016-03-08,6791,11052,X52,T5V5W,2.0,14.04,2016-03,Tuesday,False
2016-03-08,3626,11053,FU5,2IUD5,2.0,4.17,2016-03,Tuesday,False
2016-03-08,3626,11053,TZB,WYFCJ,1.0,11.18,2016-03,Tuesday,False
2016-03-08,3626,11053,J4R,GB9RX,1.0,9.75,2016-03,Tuesday,False
2016-03-08,3626,11054,X52,O063M,1.0,4.77,2016-03,Tuesday,False
2016-03-08,338,11055,QCG,CTN07,2.0,28.12,2016-03,Tuesday,False
2016-03-08,2177,11056,QCG,M4TM4,1.0,9.48,2016-03,Tuesday,False
2016-03-08,2177,11056,UCR,W5KZ5,1.0,0.15,2016-03,Tuesday,False
2016-03-08,2177,11056,1L6,PQ5EZ,1.0,9.93,2016-03,Tuesday,False
2016-03-08,3850,11057,LSD,BH5HZ,1.0,11.54,2016-03,Tuesday,False
2016-03-08,5452,11058,IEV,O9RUX,3.0,18.98,2016-03,Tuesday,False
2016-03-08,5452,11058,FU5,6TXTJ,3.0,3.88,2016-03,Tuesday,False
2016-03-08,4055,11059,N8U,UQC6F,2.0,3.54,2016-03,Tuesday,False
2016-03-08,3509,11060,N8U,QGK3S,1.0,5.69,2016-03,Tuesday,False
2016-03-08,3509,11060,IEV,WDBV5,2.0,9.44,2016-03,Tuesday,False
2016-03-08,3509,11060,FU5,W53F2,9.0,10.92,2016-03,Tuesday,False
2016-03-08,3509,11060,LPF,CYAX0,3.0,11.04,2016-03,Tuesday,False
2016-03-08,3509,11061,LSD,U47J1,1.0,8.98,2016-03,Tuesday,False
2016-03-08,3509,11061,1VL,A5GZA,1.0,2.33,2016-03,Tuesday,False
2016-03-08,6926,11062,1VL,S6XG6,1.0,22.12,2016-03,Tuesday,False
2016-03-08,2524,11063,OBD,OMSZH,1.0,13.56,2016-03,Tuesday,False
2016-03-08,7542,11064,NTA,C6TXL,1.0,4.5,2016-03,Tuesday,False
2016-03-08,7542,11064,69K,Z1G08,1.0,4.43,2016-03,Tuesday,False
2016-03-08,7542,11064,EMC,23Y9E,2.0,10.12,2016-03,Tuesday,False
2016-03-08,7542,11064,9ZX,B87MU,1.0,25.18,2016-03,Tuesday,False
2016-03-08,7542,11064,6BZ,4SPDG,1.0,97.91,2016-03,Tuesday,True
2016-03-08,7542,11064,IEV,8LANJ,1.0,6.99,2016-03,Tuesday,False
2016-03-08,7542,11064,LPF,79GEL,1.0,18.91,2016-03,Tuesday,False
2016-03-08,7542,11064,9ZX,LJ26I,2.0,43.3,2016-03,Tuesday,False
2016-03-08,7542,11064,9ZX,OI6EH,1.0,27.67,2016-03,Tuesday,False
2016-03-08,7542,11064,SJS,5I93F,2.0,10.63,2016-03,Tuesday,False
2016-03-08,4177,11065,XG4,IQNBU,1.0,6.62,2016-03,Tuesday,False
2016-03-08,4177,11065,A38,W1ZMG,1.0,3.85,2016-03,Tuesday,False
2016-03-08,4177,11065,N8U,BW1M6,1.0,1.42,2016-03,Tuesday,False
2016-03-08,9655,11066,M7X,2WKBS,2.0,30.3,2016-03,Tuesday,False
2016-03-08,9655,11066,QCG,GLSK6,1.0,24.67,2016-03,Tuesday,False
2016-03-08,3255,11067,OBD,WYF1Q,1.0,36.67,2016-03,Tuesday,False
2016-03-08,3255,11067,OBD,RZW8B,1.0,26.57,2016-03,Tuesday,False
2016-03-08,3255,11068,C8Z,NI9XF,1.0,12.75,2016-03,Tuesday,False
